,Unnamed: 0.1,Unnamed: 0,BATHRM,HF_BATHRM,AC,NUM_UNITS,ROOMS,BEDRM,EYB,STORIES,PRICE,STRUCT,CNDTN,KITCHENS,FIREPLACES,LANDAREA,FULLADDRESS,CITY,STATE,ZIPCODE,NATIONALGRID,LATITUDE,LONGITUDE,ASSESSMENT_SUBNBHD,WARD,SQUARE,X,Y,QUADRANT,year,"('distance', '.25metro', '.50metro')",distance2
1906,26390,26390,5,1,Y,1.0,12,6,1983,2.5,,Single,Good,1.0,3,10505,5127 PALISADE LANE NW,WASHINGTON,DC,20016.0,18S UJ 17371 11488,38.93332361,-77.10699913,030 A Kent,Ward 3,1446,-77.1071153461792,38.93298748187264,NW,2017,1.8213434510048871,2.8672995068937475
1907,26414,26414,4,1,Y,1.0,10,6,2007,2.5,1925000.0,Single,Very Good,1.0,1,10125,5620 SHERIER PLACE NW,WASHINGTON,DC,20016.0,18S UJ 17120 11268,38.93129077,-77.10984064,041 A Palisades,Ward 3,1450,-77.11044558826384,38.93086355345989,NW,2017,2.0274869250174126,2.253448388627814
1908,26430,26430,6,1,Y,1.0,14,7,1995,2.5,5200000.0,Single,Very Good,1.0,4,23717,5050 MILLWOOD LANE NW,WASHINGTON,DC,20016.0,18S UJ 17825 11500,38.9335279,-77.10176721,030 B Kent,Ward 3,1436,-77.10147498414615,38.93309501732942,NW,2017,1.593428636652626,1.2534597011888413
1909,26440,26440,2,0,Y,1.0,8,4,1971,2.0,900000.0,Single,Good,1.0,0,4600,3911 47TH STREET NW,WASHINGTON,DC,20016.0,18S UJ 18658 12283,38.94074414,-77.09237839,050 B Spring Valley,Ward 3,1516,-77.0919494984835,38.94090163851694,NW,2017,0.8863298546546933,1.1829889180078261
1910,26450,26450,2,0,Y,1.0,6,3,1972,2.0,775000.0,Single,Good,1.0,1,2289,4620 TILDEN STREET NW,WASHINGTON,DC,20016.0,18S UJ 18729 12322,38.9411125,-77.09156635,050 B Spring Valley,Ward 3,1516,-77.0919494984835,38.94090163851694,NW,2017,0.8364994859918705,1.6504580247824763
1911,26503,26503,4,1,Y,1.0,7,5,1970,2.75,1425000.0,Single,Good,1.0,1,7095,4822 WOODWAY LANE NW,WASHINGTON,DC,20016.0,18S UJ 18390 11899,38.9372358,-77.09536778,050 D Spring Valley,Ward 3,1509,-77.09512470978851,38.93671749967131,NW,2017,1.167050061387444,2.413534785802161
1912,26515,26515,2,2,Y,1.0,11,4,1983,2.5,1449000.0,Single,Good,1.0,2,7157,5109 MANNING PLACE NW,WASHINGTON,DC,20016.0,18S UJ 17522 11596,38.93432238,-77.10529190000001,030 A Kent,Ward 3,1447,-77.10825750517743,38.9342375255235,NW,2017,1.7066268136703295,1.6946979172433492
1913,26565,26565,5,2,Y,1.0,11,7,1995,2.5,,Single,Good,1.0,5,27452,3940 FORDHAM ROAD NW,WASHINGTON,DC,20016.0,18S UJ 18051 12308,38.94084686,-77.09938464,050 C Spring Valley,Ward 3,1470,-77.10074663400616,38.93964795703798,NW,2017,1.1983323893454907,1.763668908966296
1914,26568,26568,3,1,Y,1.0,8,3,1976,2.0,,Single,Good,1.0,2,8530,5018 TILDEN STREET NW,WASHINGTON,DC,20016.0,18S UJ 17976 12281,38.9405866,-77.10023405,050 C Spring Valley,Ward 3,1470,-77.10074663400616,38.93964795703798,NW,2017,1.2471022452979477,1.951210664268831
1915,26570,26570,5,1,Y,1.0,13,6,1988,2.5,2325000.0,Single,Very Good,1.0,4,11626,5170 TILDEN STREET NW,WASHINGTON,DC,20016.0,18S UJ 17867 12034,38.93833872,-77.10143312,050 C Spring Valley,Ward 3,1470,-77.10074663400616,38.93964795703798,NW,2017,1.3797142922279984,1.9290372616685882
1916,26582,26582,5,1,Y,1.0,13,6,1988,2.5,1750000.0,Single,Good,1.0,3,9736,5071 SEDGWICK STREET NW,WASHINGTON,DC,20016.0,18S UJ 17897 12033,38.93833785,-77.10108824,050 C Spring Valley,Ward 3,1470,-77.10074663400616,38.93964795703798,NW,2017,1.3640353288873872,1.820615511103032
1917,26584,26584,5,1,Y,1.0,11,6,1976,2.0,2050000.0,Single,Average,1.0,2,19138,5100 TILDEN STREET NW,WASHINGTON,DC,20016.0,18S UJ 17923 12243,38.94023457,-77.10084397,050 C Spring Valley,Ward 3,1470,-77.10074663400616,38.93964795703798,NW,2017,1.287369573834366,1.8417216098850497
1918,26630,26630,4,0,Y,1.0,9,5,1967,1.5,1650000.0,Single,Good,1.0,3,9612,5123 TILDEN STREET NW,WASHINGTON,DC,20016.0,18S UJ 17881 12273,38.94049684,-77.10132707,050 C Spring Valley,Ward 3,1458,-77.1015618247047,38.94107475904092,NW,2017,1.3022938394075239,1.9123983829923563
1919,26635,26635,4,2,Y,1.0,12,5,1999,2.5,2700000.0,Single,Very Good,1.0,3,15935,4054 52ND TERRACE NW,WASHINGTON,DC,20016.0,18S UJ 17745 12389,38.94151373,-77.10293348,050 C Spring Valley,Ward 3,1459,-77.10274212007495,38.93967766462206,NW,2017,1.3522698649440834,1.9367462440965209
1920,26640,26640,5,1,Y,1.0,12,5,1999,2.5,2934314.0,Single,Very Good,1.0,2,12205,3825 52ND STREET NW,WASHINGTON,DC,20016.0,18S UJ 17805 12183,38.93967021,-77.10219007,050 C Spring Valley,Ward 3,1459,-77.10274212007495,38.93967766462206,NW,2017,1.3694864026382263,2.2126374434841436
1921,26668,26668,3,1,Y,1.0,10,4,1976,2.0,1450000.0,Single,Good,1.0,2,7472,5015 MACOMB STREET NW,WASHINGTON,DC,20016.0,18S UJ 17748 11674,38.93507092,-77.10270954,030 A Kent,Ward 3,1432,-77.10359408989159,38.93465301712534,NW,2017,1.5645709405949042,2.551046711788142
1922,26685,26685,5,2,Y,1.0,11,6,2000,2.25,2250000.0,Single,Good,1.0,4,14411,5126 PALISADE LANE NW,WASHINGTON,DC,20016.0,18S UJ 17424 11463,38.93310428,-77.10638441,030 A Kent,Ward 3,1446,-77.1071153461792,38.93298748187264,NW,2017,1.8038624290290395,1.7373325375535735
1923,26700,26700,2,2,Y,1.0,9,4,1976,2.0,,Single,Good,1.0,4,9663,3822 FORDHAM ROAD NW,WASHINGTON,DC,20016.0,18S UJ 18043 12217,38.94002822,-77.09944948,050 C Spring Valley,Ward 3,1471,-77.10016763266019,38.93846738843305,NW,2017,1.228479618480164,1.7520296967107567
1924,26701,26701,3,1,Y,1.0,10,4,1978,2.0,1650000.0,Single,Very Good,1.0,2,7619,3812 FORDHAM ROAD NW,WASHINGTON,DC,20016.0,18S UJ 18040 12188,38.93976362,-77.09947587,050 C Spring Valley,Ward 3,1471,-77.10016763266019,38.93846738843305,NW,2017,1.2388720793843864,1.790302234370785
1925,26704,26704,4,1,Y,1.0,10,5,1991,2.5,2150000.0,Single,Good,1.0,2,10052,3750 FORDHAM ROAD NW,WASHINGTON,DC,20016.0,18S UJ 18030 12118,38.93913206,-77.09957246,050 C Spring Valley,Ward 3,1471,-77.10016763266019,38.93846738843305,NW,2017,1.2659348502970098,1.8225574651905658
1926,26706,26706,4,2,Y,1.0,12,6,1995,2.5,2300000.0,Single,Very Good,1.0,3,10848,3730 FORDHAM ROAD NW,WASHINGTON,DC,20016.0,18S UJ 18019 12065,38.93865353,-77.0996831,050 C Spring Valley,Ward 3,1471,-77.10016763266019,38.93846738843305,NW,2017,1.2887427427384142,1.2994650109190617
1927,26723,26723,3,1,Y,1.0,7,4,1990,2.0,1057000.0,Row Inside,Good,1.0,1,2193,4211 48TH PLACE NW,WASHINGTON,DC,20016.0,18S UJ 18395 12645,38.94395796,-77.09549824,050 B Spring Valley,Ward 3,1530,-77.09496853295181,38.94370221448849,NW,2017,0.9188605211355196,1.2589796479245856
1928,26728,26728,2,1,Y,1.0,7,3,1995,2.0,1139000.0,Row End,Good,1.0,1,5860,4251 FORDHAM ROAD NW,WASHINGTON,DC,20016.0,18S UJ 18442 12654,38.94403983,-77.09496622,050 B Spring Valley,Ward 3,1530,-77.09496853295181,38.94370221448849,NW,2017,0.8902330464233267,2.9258135261099127
1929,26748,26748,2,0,N,1.0,8,4,1954,2.0,,Single,Average,1.0,1,8000,5408 GALENA PLACE NW,WASHINGTON,DC,20016.0,18S UJ 17358 10875,38.92779513,-77.10698726,041 A Palisades,Ward 3,1442,-77.10709020452362,38.927022148012576,NW,2017,2.068862584799643,1.0277388534590886
1930,26769,26769,2,0,Y,1.0,8,4,1960,1.5,825000.0,Single,Average,1.0,1,5000,4831 WESTERN AVENUE NW,WASHINGTON,DC,20016.0,18S UJ 18424 13626,38.95278955,-77.0954345,001 B American University,Ward 3,1491,-77.09523314786415,38.952549415393584,NW,2017,0.726721112569809,2.6268606559945185
1931,26777,26777,3,1,Y,1.0,11,5,1967,1.75,1280000.0,Single,Good,1.0,1,5461,5126 CATHEDRAL AVENUE NW,WASHINGTON,DC,20016.0,18S UJ 17600 11115,38.93001093,-77.10426867,030 B Kent,Ward 3,1439,-77.10297124233426,38.92938031326892,NW,2017,1.8574709830858667,2.4804981661397028
1932,26779,26779,2,1,Y,1.0,7,3,1979,2.0,885000.0,Single,Good,1.0,1,3000,5012 CATHEDRAL AVENUE NW,WASHINGTON,DC,20016.0,18S UJ 17832 11118,38.93008562,-77.10159207,030 B Kent,Ward 3,1439,-77.10297124233426,38.92938031326892,NW,2017,1.7539770739981793,2.4688881834215675
1933,26783,26783,2,1,Y,1.0,7,3,1984,2.0,881000.0,Single,Average,1.0,1,3500,5008 CATHEDRAL AVENUE NW,WASHINGTON,DC,20016.0,18S UJ 17851 11118,38.93008627,-77.10136544,030 B Kent,Ward 3,1439,-77.10297124233426,38.92938031326892,NW,2017,1.7457675764887273,2.679083392504783
1934,26797,26797,3,1,Y,1.0,7,4,1973,2.0,1385000.0,Single,Average,1.0,1,6767,2833 ARIZONA TERRACE NW,WASHINGTON,DC,20016.0,18S UJ 17695 10936,38.92841756,-77.10311836,030 B Kent,Ward 3,1439,-77.10297124233426,38.92938031326892,NW,2017,1.894398034204393,2.9431153049773653
1935,26851,26851,6,1,Y,1.0,12,5,2013,2.5,2850000.0,Single,Good,1.0,3,9940,5425 MACOMB STREET NW,WASHINGTON,DC,20016.0,18S UJ 17086 11168,38.93038392,-77.1102075,041 A Palisades,Ward 3,1450,-77.11044558826384,38.93086355345989,NW,2017,2.081096789963409,2.8942458190694222
1936,26857,26857,2,2,N,1.0,8,5,1963,2.5,1400000.0,Single,Average,1.0,2,8500,5407 MACOMB STREET NW,WASHINGTON,DC,20016.0,18S UJ 17127 11206,38.93073451,-77.10974279,041 A Palisades,Ward 3,1450,-77.11044558826384,38.93086355345989,NW,2017,2.046540845084802,2.8033301764339025
1937,26862,26862,2,2,Y,1.0,10,4,1972,2.0,1285000.0,Single,Good,1.0,1,6250,5315 MACOMB STREET NW,WASHINGTON,DC,20016.0,18S UJ 17211 11268,38.93130319,-77.10879506,041 A Palisades,Ward 3,1451,-77.1090308691812,38.93173874205002,NW,2017,1.982253777661293,2.8254400761291665
1938,26873,26873,1,1,Y,1.0,6,3,1970,2.0,,Single,Average,1.0,1,7500,5623 SHERIER PLACE NW,WASHINGTON,DC,20016.0,18S UJ 17139 11324,38.93179804,-77.10963717,041 A Palisades,Ward 3,1451,-77.1090308691812,38.93173874205002,NW,2017,1.9978878376671687,1.3782772443650735
1939,26925,26925,2,1,Y,1.0,7,3,1963,2.0,1040000.0,Single,Good,1.0,1,5017,4918 ALBEMARLE STREET NW,WASHINGTON,DC,20016.0,18S UJ 18216 13068,38.94772819,-77.09768092,001 C American University,Ward 3,1484,-77.09758616431726,38.94731806978063,NW,2017,0.9745891858456517,1.355778630719772
1940,26932,26932,2,1,Y,1.0,6,3,1977,2.0,989000.0,Single,Very Good,1.0,1,8006,4910 ALBEMARLE STREET NW,WASHINGTON,DC,20016.0,18S UJ 18242 13067,38.94772006,-77.09738282,001 C American University,Ward 3,1484,-77.09758616431726,38.94731806978063,NW,2017,0.9586802635697628,1.4780687696777137
1941,26941,26941,3,0,N,1.0,10,4,1972,2.0,1095000.0,Single,Good,2.0,1,4450,5009 ALBEMARLE STREET NW,WASHINGTON,DC,20016.0,18S UJ 18100 13112,38.94809685,-77.09902872,001 B American University,Ward 3,1485,-77.09828224529278,38.94839963453435,NW,2017,1.0451524500991687,1.6491315978871115
1942,26947,26947,6,1,Y,1.0,11,6,1984,2.25,,Single,Good,1.0,3,121062,4710 WOODWAY LANE NW,WASHINGTON,DC,20016.0,18S UJ 18499 11791,38.93628152,-77.09408138,050 D Spring Valley,Ward 3,1509,-77.09512470978851,38.93671749967131,NW,2017,1.1661121359349833,1.762595390248965
1943,26954,26954,3,1,Y,1.0,10,5,1988,2.5,2200000.0,Single,Good,1.0,2,11250,4923 HILLBROOK LANE NW,WASHINGTON,DC,20016.0,18S UJ 18224 11896,38.93717666,-77.09728226,050 D Spring Valley,Ward 3,1511,-77.09812694757058,38.93668963887157,NW,2017,1.2463431529331923,2.514182866630306
1944,26979,26979,5,1,Y,1.0,11,7,1981,2.5,2040000.0,Single,Good,1.0,3,9091,5225 PARTRIDGE LANE NW,WASHINGTON,DC,20016.0,18S UJ 17361 11630,38.93460192,-77.10715595,030 A Kent,Ward 3,1447,-77.10825750517743,38.9342375255235,NW,2017,1.7777957541373228,2.2540110501460418
1945,26999,26999,5,1,Y,1.0,11,5,1992,2.25,3975000.0,Single,Very Good,1.0,4,20337,5025 LOWELL STREET NW,WASHINGTON,DC,20016.0,18S UJ 17911 11404,38.93267696,-77.10075451,030 B Kent,Ward 3,1436,-77.10147498414615,38.93309501732942,NW,2017,1.5938264984276773,2.528392906499561
1946,27023,27023,5,1,Y,1.0,11,5,2017,2.5,2375000.0,Single,Excellent,1.0,2,5418,5103 CATHEDRAL AVENUE NW,WASHINGTON,DC,20016.0,18S UJ 17700 11172,38.93054694,-77.10312640000001,030 B Kent,Ward 3,1437,-77.10303143531516,38.9310422410036,NW,2017,1.787843769689804,2.1668522069966816
1947,27057,27057,2,1,Y,1.0,6,3,1971,1.0,1200000.0,Single,Average,1.0,2,10227,3045 UNIVERSITY TERRACE NW,WASHINGTON,DC,20016.0,18S UJ 18266 11215,38.93104842,-77.09660832,030 C Kent,Ward 3,1427,-77.0956705139597,38.93166176000387,NW,2017,1.53219588939639,1.890084475114349
1948,27079,27079,5,2,Y,1.0,14,7,1996,2.5,2600000.0,Single,Good,2.0,2,12513,4965 GLENBROOK ROAD NW,WASHINGTON,DC,20016.0,18S UJ 18121 11792,38.93621433,-77.09843274,050 D Spring Valley,Ward 3,1511,-77.09812694757058,38.93668963887157,NW,2017,1.3364915493687726,1.99691637338377
1949,27093,27093,4,1,Y,1.0,10,5,1985,2.5,,Single,Good,1.0,1,13639,5169 TILDEN STREET NW,WASHINGTON,DC,20016.0,18S UJ 17808 12030,38.93829444,-77.10210366,050 C Spring Valley,Ward 3,1459,-77.10274212007495,38.93967766462206,NW,2017,1.4120331090821114,2.2888246059229593
1950,27119,27119,5,1,Y,1.0,9,5,1998,2.5,2865000.0,Single,Very Good,1.0,1,7299,5033 GLENBROOK TERRACE NW,WASHINGTON,DC,20016.0,18S UJ 17650 11661,38.9349367,-77.10383505,030 A Kent,Ward 3,1432,-77.10359408989159,38.93465301712534,NW,2017,1.6184433997947518,2.262060670201257
1951,27129,27129,4,1,Y,1.0,8,5,1983,2.0,1850000.0,Single,Very Good,1.0,1,6735,5014 GLENBROOK TERRACE NW,WASHINGTON,DC,20016.0,18S UJ 17698 11646,38.93481405,-77.10327617,030 A Kent,Ward 3,1432,-77.10359408989159,38.93465301712534,NW,2017,1.5995184393546955,2.569230843909014
1952,27140,27140,3,0,Y,1.0,7,5,1972,1.5,1208000.0,Single,Very Good,1.0,1,10596,5142 KLINGLE STREET NW,WASHINGTON,DC,20016.0,18S UJ 17564 11253,38.93124214,-77.10471657,030 B Kent,Ward 3,1437,-77.10303143531516,38.9310422410036,NW,2017,1.8167205521616998,1.9208535339758128
1953,27144,27144,3,0,Y,1.0,8,4,1983,2.5,2000000.0,Single,Good,1.0,5,9454,5058 SEDGWICK STREET NW,WASHINGTON,DC,20016.0,18S UJ 17928 12000,38.93804945,-77.10072149999999,050 C Spring Valley,Ward 3,1471,-77.10016763266019,38.93846738843305,NW,2017,1.3582485595404417,1.8748657244149127
1954,27146,27146,3,1,Y,1.0,8,4,1976,2.0,,Single,Average,1.0,3,11210,5046 SEDGWICK STREET NW,WASHINGTON,DC,20016.0,18S UJ 17961 12046,38.93847153,-77.10035219,050 C Spring Valley,Ward 3,1471,-77.10016763266019,38.93846738843305,NW,2017,1.3257302675480136,1.2789321257421167
1955,27177,27177,2,2,Y,1.0,8,4,1970,2.0,,Single,Good,1.0,3,5000,4120 48TH STREET NW,WASHINGTON,DC,20016.0,18S UJ 18475 12520,38.9428444,-77.09454971,050 B Spring Valley,Ward 3,1502,-77.09560658221508,38.94284733338033,NW,2017,0.904341578789577,2.1041941102279007
1956,27183,27183,5,1,Y,1.0,13,6,1998,1.5,3770000.0,Single,Very Good,1.0,5,11277,5063 OVERLOOK ROAD NW,WASHINGTON,DC,20016.0,18S UJ 17718 11943,38.93748893,-77.10312572,050 C Spring Valley,Ward 3,1430,-77.10193364745257,38.936888996260926,NW,2017,1.4878899242749424,2.025368432692165
1957,27184,27184,4,1,Y,1.0,12,5,1985,1.5,,Single,Average,1.0,3,25042,4989 GLENBROOK ROAD NW,WASHINGTON,DC,20016.0,18S UJ 17944 11768,38.93595793,-77.10047195,050 C Spring Valley,Ward 3,1430,-77.10193364745257,38.936888996260926,NW,2017,1.4321517531577994,2.9861304751965685
1958,27209,27209,2,1,Y,1.0,6,3,1972,2.0,1179000.0,Single,Very Good,1.0,0,4000,5432 CAROLINA PLACE NW,WASHINGTON,DC,20016.0,18S UJ 17197 10950,38.92844433,-77.10886358,041 A Palisades,Ward 3,1443,-77.10835117049658,38.92814934755664,NW,2017,2.111513108519301,3.051155094687845
1959,27213,27213,4,1,Y,1.0,10,4,2012,2.0,,Single,Very Good,1.0,2,11432,5411 POTOMAC AVENUE NW,WASHINGTON,DC,20016.0,18S UJ 17197 10839,38.92743786,-77.10883702,041 A Palisades,Ward 3,1443,-77.10835117049658,38.92814934755664,NW,2017,2.157492457905658,1.7525551834154296
1960,27263,27263,4,0,Y,1.0,11,5,2002,2.0,1700000.0,Single,Very Good,1.0,3,9533,5111 52ND COURT NW,WASHINGTON,DC,20016.0,18S UJ 17858 12630,38.94370833,-77.10169649,050 A Spring Valley,Ward 3,1467,-77.10076146270302,38.94497640496215,NW,2017,1.2392436545966838,1.353076247103082
1961,27294,27294,4,0,Y,1.0,7,5,1975,1.75,1260000.0,Single,Good,1.0,1,8288,4821 UPTON STREET NW,WASHINGTON,DC,20016.0,18S UJ 18403 12475,38.94242692,-77.09537092,050 B Spring Valley,Ward 3,1502,-77.09560658221508,38.94284733338033,NW,2017,0.9567693897890339,2.093300772846396
1962,27360,27360,6,1,Y,1.0,13,7,1991,2.5,2450000.0,Single,Very Good,1.0,2,11116,4323 GARFIELD STREET NW,WASHINGTON,DC,20007.0,18S UJ 19287 10831,38.9277986,-77.08473781,054 A Wesley Heights,Ward 3,1620,-77.08495653066252,38.92820059760016,NW,2017,1.4801871715427273,0.7147953891634854
1963,27371,27371,3,1,Y,1.0,10,4,1969,2.0,1126000.0,Single,Good,1.0,1,3500,4436 45TH STREET NW,WASHINGTON,DC,20016.0,18S UJ 18979 13045,38.9476791,-77.08887919,001 C American University,Ward 3,1566,-77.08954390453368,38.947497748165866,NW,2017,0.5054366668383777,0.7642984659568287
1964,27378,27378,1,2,Y,1.0,7,3,1959,2.0,,Single,Good,1.0,1,4080,4522 ALBEMARLE STREET NW,WASHINGTON,DC,20016.0,18S UJ 18921 13048,38.94769174,-77.08954159999999,001 C American University,Ward 3,1566,-77.08954390453368,38.947497748165866,NW,2017,0.5404406281285492,0.23202517255277086
1965,27388,27388,1,1,N,1.0,7,3,1969,2.0,850000.0,Single,Average,1.0,0,4800,4621 42ND STREET NW,WASHINGTON,DC,20016.0,18S UJ 19605 13349,38.95054732,-77.08174002,001 A American University,Ward 3,1732,-77.08137107117385,38.95041483308752,NW,2017,0.16406657291804308,0.5978285899407948
1966,27408,27408,3,1,Y,1.0,9,4,1986,2.5,1377000.0,Single,Very Good,1.0,1,6240,4220 43RD STREET NW,WASHINGTON,DC,20016.0,18S UJ 19390 12605,38.94380012,-77.08402331,001 C American University,Ward 3,1641,-77.08502820456619,38.94380757503088,NW,2017,0.42272864993432785,0.574959270489031
1967,27416,27416,2,2,Y,1.0,8,4,1972,2.0,,Single,Good,1.0,1,5469,4335 WARREN STREET NW,WASHINGTON,DC,20016.0,18S UJ 19281 12741,38.94500395,-77.08531231,001 C American University,Ward 3,1643,-77.08509319548635,38.94534211771429,NW,2017,0.40655759906886424,0.658332024983584
1968,27437,27437,3,0,Y,1.0,9,4,1969,1.5,962000.0,Single,Good,2.0,1,3692,4416 WINDOM PLACE NW,WASHINGTON,DC,20016.0,18S UJ 19136 12784,38.94535817,-77.08699819,001 C American University,Ward 3,1593,-77.08739026585826,38.945008683373686,NW,2017,0.4655110391381639,0.8637341385175936
1969,27446,27446,3,1,Y,1.0,8,3,1975,2.0,1260000.0,Single,Good,1.0,2,6426,4119 45TH STREET NW,WASHINGTON,DC,20016.0,18S UJ 19084 12469,38.94251,-77.08750872,001 C American University,Ward 3,1596,-77.08716445206933,38.94284292080084,NW,2017,0.6107522664881112,0.49486038495522705
1970,27447,27447,1,1,Y,1.0,6,4,1960,2.0,870000.0,Single,Good,1.0,1,4284,4337 YUMA STREET NW,WASHINGTON,DC,20016.0,18S UJ 19281 12908,38.94650371,-77.08535944,001 C American University,Ward 3,1645,-77.0849989346173,38.94671504279535,NW,2017,0.3499191339424264,0.9730225773082741
1971,27483,27483,1,0,N,1.0,6,3,1950,2.0,,Single,Good,1.0,1,5233,4541 47TH STREET NW,WASHINGTON,DC,20016.0,18S UJ 18678 13230,38.94928282,-77.09239129999999,001 B American University,Ward 3,1548,-77.09157314731311,38.949290656500594,NW,2017,0.6880308626622923,0.957947321761987
1972,27489,27489,2,1,Y,1.0,7,3,1957,2.0,,Single,Good,1.0,1,5853,4628 BUTTERWORTH PLACE NW,WASHINGTON,DC,20016.0,18S UJ 18693 13151,38.94857168,-77.09219888,001 B American University,Ward 3,1549,-77.09162314373842,38.94855661727237,NW,2017,0.6773710472373926,0.8970856713206526
1973,27506,27506,3,1,Y,1.0,10,3,1969,2.0,1200000.0,Single,Good,1.0,1,5100,4611 ALTON PLACE NW,WASHINGTON,DC,20016.0,18S UJ 18774 13007,38.94729254,-77.09122971,001 C American University,Ward 3,1550,-77.09159345819552,38.94749523206233,NW,2017,0.6343353614961198,0.8632283404084853
1974,27510,27510,1,0,Y,1.0,9,4,1950,2.0,,Single,Average,1.0,1,5100,4600 ALBEMARLE STREET NW,WASHINGTON,DC,20016.0,18S UJ 18808 13046,38.94764857,-77.09084983,001 C American University,Ward 3,1550,-77.09159345819552,38.94749523206233,NW,2017,0.6103946132152493,0.4290895293107189
1975,27523,27523,1,0,N,1.0,7,3,1950,2.0,,Row Inside,Average,1.0,0,2313,4110 ELLICOTT STREET NW,WASHINGTON,DC,20016.0,18S UJ 19692 13637,38.95315037,-77.08080737,011 A Chevy Chase,Ward 3,1736,-77.08061251458226,38.952929214984046,NW,2017,0.3034121159117532,0.4239605308884687
1976,27528,27528,1,1,Y,1.0,6,3,1972,2.0,,Row End,Good,1.0,1,644,4824 41ST STREET NW,WASHINGTON,DC,20016.0,18S UJ 19721 13635,38.953146,-77.08047626,011 A Chevy Chase,Ward 3,1736,-77.08061251458226,38.952929214984046,NW,2017,0.29978536634668496,1.9500096998156156
1977,27541,27541,3,1,Y,2.0,8,4,1969,2.0,,Row Inside,Good,1.0,0,1573,3904 BENTON STREET NW,WASHINGTON,DC,20007.0,18S UJ 19905 10005,38.92049281,-77.07739924,,Ward 3,1811,-77.07772419330846,38.919972306198446,NW,2017,1.3788650821191657,1.087663347070633
1978,27555,27555,2,1,Y,1.0,9,3,1972,2.0,932000.0,Single,Good,1.0,2,1868,4624 VAN NESS STREET NW,WASHINGTON,DC,20016.0,18S UJ 18716 12532,38.94300219,-77.09177214,001 C American University,Ward 3,1556,-77.09150023840601,38.942795216394856,NW,2017,0.769094128361702,1.1034034203491287
1979,27568,27568,4,0,Y,1.0,10,6,1978,2.0,1225000.0,Single,Good,2.0,2,6400,4631 MASSACHUSETTS AVENUE NW,WASHINGTON,DC,20016.0,18S UJ 18736 12466,38.94240838,-77.09151899,001 C American University,Ward 3,1556,-77.09150023840601,38.942795216394856,NW,2017,0.7802240409132996,0.723707529200238
1980,27584,27584,2,1,Y,2.0,7,3,1972,2.0,,Single,Good,2.0,1,7169,4439 DAVENPORT STREET NW,WASHINGTON,DC,20016.0,18S UJ 19069 13566,38.95238508,-77.08797251,001 B American University,Ward 3,1585,-77.08749297372688,38.95266847215897,NW,2017,0.5117385014932496,0.7315399102961125
1981,27605,27605,2,1,Y,1.0,6,3,1969,2.0,966500.0,Single,Good,1.0,1,2000,,,,20016.0,,38.95399075,-77.09153862,001 B American University,Ward 3,1544,-77.09154093070464,38.95399820693845,NW,2017,0.5172768312789798,0.7673172565373896
1982,27618,27618,4,1,Y,1.0,10,5,2016,1.5,,Single,Excellent,1.0,1,4000,4927 47TH STREET NW,WASHINGTON,DC,20016.0,18S UJ 18694 13765,38.95409922,-77.09234886,001 B American University,Ward 3,1544,-77.09154093070464,38.95399820693845,NW,2017,0.5425752354190458,0.5536746008651979
1983,27680,27680,2,1,Y,1.0,7,3,1966,2.0,835000.0,Single,Average,1.0,1,3455,4100 FESSENDEN STREET NW,WASHINGTON,DC,20016.0,18S UJ 19722 13784,38.95448461,-77.08050558,011 A Chevy Chase,Ward 3,1737,-77.08122124990098,38.95404959121203,NW,2017,0.39150706484253656,0.7966562002376633
1984,27709,27709,2,1,Y,1.0,7,3,1960,2.5,942000.0,Single,Good,1.0,1,4080,4534 ALBEMARLE STREET NW,WASHINGTON,DC,20016.0,18S UJ 18884 13050,38.94770195,-77.08997421,001 C American University,Ward 3,1566,-77.08954390453368,38.947497748165866,NW,2017,0.5633210014623597,0.8332804153868397
1985,27714,27714,3,1,Y,1.0,8,5,1982,2.0,1385000.0,Single,Good,1.0,2,5051,4543 ALTON PLACE NW,WASHINGTON,DC,20016.0,18S UJ 18849 13000,38.94724277,-77.09036388,001 C American University,Ward 3,1566,-77.08954390453368,38.947497748165866,NW,2017,0.5892182323499775,0.7967604368216583
1986,27724,27724,2,1,Y,1.0,5,2,1969,2.0,,Single,Good,1.0,0,7125,4537 ALBEMARLE STREET NW,WASHINGTON,DC,20016.0,18S UJ 18879 13100,38.94815141,-77.09004214,001 B American University,Ward 3,1567,-77.08964345637344,38.948407247764735,NW,2017,0.5633947078577504,0.7333915041713364
1987,27728,27728,4,0,Y,1.0,9,5,1973,2.0,1164500.0,Single,Good,1.0,1,7065,4506 BUTTERWORTH PLACE NW,WASHINGTON,DC,20016.0,18S UJ 18950 13151,38.948629100000005,-77.08924272,001 B American University,Ward 3,1567,-77.08964345637344,38.948407247764735,NW,2017,0.5185861058641541,0.6899056507650932
